source ID,target ID,mapping description
G0016,S0597,(Citation: MSTIC NOBELIUM Mar 2021)(Citation: Cybersecurity Advisory SVR TTP May 2021)(Citation: MSTIC Nobelium Toolset May 2021)(Citation: Secureworks IRON RITUAL Profile)
G0016,S0588,(Citation: MSTIC NOBELIUM Mar 2021)(Citation: Cybersecurity Advisory SVR TTP May 2021)(Citation: MSTIC NOBELIUM May 2021)(Citation: MSTIC Nobelium Toolset May 2021)(Citation: Secureworks IRON RITUAL Profile)
G0016,S0037,(Citation: F-Secure The Dukes)(Citation: Secureworks IRON HEMLOCK Profile)
G0016,S0357,(Citation: Mandiant APT29 Eye Spy Email Nov 22)
G0016,S0513,(Citation: ESET Dukes October 2019)(Citation: Secureworks IRON HEMLOCK Profile)
G0016,S0002,(Citation: F-Secure The Dukes)(Citation: Microsoft 365 Defender Solorigate)(Citation: CrowdStrike StellarParticle January 2022)
G0016,S0051,(Citation: F-Secure The Dukes)(Citation: ESET Dukes October 2019)(Citation: Secureworks IRON HEMLOCK Profile)
G0016,S0637,(Citation: SentinelOne NobleBaron June 2021)
G0016,S0039,(Citation: CISA SoreFang July 2016)
G0016,S0052,(Citation: F-Secure The Dukes)(Citation: ESET Dukes October 2019)(Citation: Secureworks IRON HEMLOCK Profile)
G0016,S0150,(Citation: FireEye POSHSPY April 2017)
G0016,S0048,(Citation: F-Secure The Dukes)
G0016,S0518,(Citation: ESET Dukes October 2019)(Citation: Secureworks IRON HEMLOCK Profile)
G0016,S0139,(Citation: Volexity PowerDuke November 2016)
G0016,S0029,(Citation: F-Secure The Dukes)(Citation: ESET Dukes October 2019)
G0016,S1084,(Citation: Mandiant APT29 Eye Spy Email Nov 22)
G0016,S0684,(Citation: MSTIC Nobelium Oct 2021)
G0016,S0565,(Citation: Symantec RAINDROP January 2021)(Citation: MSTIC Nobelium Toolset May 2021)(Citation: Secureworks IRON RITUAL Profile)
G0016,S0511,(Citation: ESET Dukes October 2019)(Citation: Secureworks IRON HEMLOCK Profile)
G0016,S0195,(Citation: Mandiant No Easy Breach)
G0016,S0559,(Citation: FireEye SUNBURST Backdoor December 2020)(Citation: MSTIC NOBELIUM May 2021)(Citation: Secureworks IRON RITUAL Profile)
G0016,S0562,(Citation: CrowdStrike SUNSPOT Implant January 2021)(Citation: MSTIC Nobelium Toolset May 2021)
G0016,S0053,(Citation: F-Secure The Dukes)(Citation: Secureworks IRON HEMLOCK Profile)(Citation: Symantec Seaduke 2015)
G0016,S0589,(Citation: MSTIC NOBELIUM Mar 2021)(Citation: Cybersecurity Advisory SVR TTP May 2021)(Citation: MSTIC Nobelium Toolset May 2021)(Citation: Secureworks IRON RITUAL Profile)
G0016,S0633,(Citation: Cybersecurity Advisory SVR TTP May 2021)(Citation: Secureworks IRON HEMLOCK Profile)
G0016,S0516,(Citation: NCSC APT29 July 2020)(Citation: CISA SoreFang July 2016)
G0016,S0096,(Citation: CISA SoreFang July 2016)
G0016,S0560,(Citation: FireEye SUNBURST Backdoor December 2020)(Citation: MSTIC NOBELIUM May 2021)(Citation: MSTIC Nobelium Toolset May 2021)(Citation: Secureworks IRON RITUAL Profile)
G0016,S0057,(Citation: CISA SoreFang July 2016)
G0016,S0183,(Citation: Mandiant No Easy Breach)
G0016,S0682,(Citation: CrowdStrike StellarParticle January 2022)
G0016,S0636,(Citation: MSTIC Nobelium Toolset May 2021)
G0016,S0515,(Citation: CISA WellMail July 2020)(Citation: NCSC APT29 July 2020)(Citation: Cybersecurity Advisory SVR TTP May 2021)
G0016,S0514,(Citation: PWC WellMess July 2020)(Citation: PWC WellMess C2 August 2020)(Citation: CISA WellMess July 2020)(Citation: NCSC APT29 July 2020)(Citation: Cybersecurity Advisory SVR TTP May 2021)
G0016,S0100,(Citation: CISA SoreFang July 2016)
G0016,S0175,(Citation: Mandiant No Easy Breach)
G0022,S0349,(Citation: Symantec Buckeye)
G0022,S0165,(Citation: Symantec Buckeye)
G0022,S0013,(Citation: FireEye Clandestine Fox Part 2)
G0022,S0166,(Citation: Symantec Buckeye)
G0022,S0063,(Citation: FireEye Clandestine Wolf)
G0022,S0111,(Citation: FireEye Operation Double Tap)
G0013,S0031,(Citation: FireEye APT30)
G0013,S0036,(Citation: FireEye APT30)
G0013,S0034,(Citation: FireEye APT30)
G0013,S0028,(Citation: FireEye APT30)
G0013,S0035,(Citation: FireEye APT30)
G0050,S0099,(Citation: Cybereason Cobalt Kitty 2017)
G0050,S0154,(Citation: FireEye APT32 May 2017)(Citation: Volexity OceanLotus Nov 2017)(Citation: Cybereason Oceanlotus May 2017)(Citation: Cybereason Cobalt Kitty 2017)(Citation: Volexity Ocean Lotus November 2020)(Citation: Amnesty Intl. Ocean Lotus February 2021)(Citation: Unit 42 KerrDown February 2019)
G0050,S0354,(Citation: Cybereason Oceanlotus May 2017)(Citation: Cybereason Cobalt Kitty 2017)
G0050,S0477,(Citation: Cybereason Cobalt Kitty 2017)
G0050,S0156,(Citation: FireEye APT32 May 2017)
G0050,S0585,(Citation: Amnesty Intl. Ocean Lotus February 2021)(Citation: Unit 42 KerrDown February 2019)
G0050,S0002,(Citation: FireEye APT32 May 2017)(Citation: Cybereason Oceanlotus May 2017)(Citation: Cybereason Cobalt Kitty 2017)
G0050,S0039,(Citation: Cybereason Cobalt Kitty 2017)
G0050,S0352,(Citation: TrendMicro MacOS April 2018)(Citation: Amnesty Intl. Ocean Lotus February 2021)
G0050,S0158,(Citation: FireEye APT32 May 2017)
G0050,S1078,(Citation: netlab360 rotajakiro vs oceanlotus)
G0050,S0157,(Citation: FireEye APT32 May 2017)
G0050,S0155,(Citation: FireEye APT32 May 2017)
G0050,S0100,(Citation: Cybereason Cobalt Kitty 2017)
G0050,S0108,(Citation: Cybereason Cobalt Kitty 2017)
G0064,S0129,(Citation: Symantec Elfin Mar 2019)
G0064,S1134,[DEADWOOD](https://attack.mitre.org/software/S1134) was previously linked to [APT33](https://attack.mitre.org/groups/G0064) operations in 2019.(Citation: RecordedFuture IranianResponse 2020)
G0064,S0363,(Citation: FireEye APT33 Guardrail)(Citation: Symantec Elfin Mar 2019)
G0064,S0349,(Citation: Symantec Elfin Mar 2019)
G0064,S0002,(Citation: Symantec Elfin Mar 2019)
G0064,S0198,(Citation: FireEye APT33 Sept 2017)(Citation: FireEye APT33 Webinar Sept 2017)
G0064,S0336,(Citation: FireEye APT33 Webinar Sept 2017)
G0064,S0039,(Citation: Symantec Elfin Mar 2019)
G0064,S0371,(Citation: FireEye APT33 Guardrail)(Citation: Microsoft Holmium June 2020)
G0064,S0378,(Citation: FireEye APT33 Guardrail)(Citation: Symantec Elfin Mar 2019)
G0064,S0194,(Citation: FireEye APT33 Guardrail)
G0064,S0192,(Citation: FireEye APT33 Guardrail)
G0064,S0358,(Citation: FireEye APT33 Guardrail)(Citation: Microsoft Holmium June 2020)
G0064,S0380,(Citation: FireEye APT33 Sept 2017)
G0064,S0199,(Citation: FireEye APT33 Sept 2017)(Citation: FireEye APT33 Webinar Sept 2017)(Citation: Symantec Elfin Mar 2019)
G0064,S0095,(Citation: Symantec Elfin Mar 2019)
G0067,S0657,(Citation: Volexity InkySquid BLUELIGHT August 2021)
G0067,S0212,(Citation: FireEye APT37 Feb 2018)
G0067,S0154,(Citation: Volexity InkySquid BLUELIGHT August 2021)
G0067,S0213,(Citation: FireEye APT37 Feb 2018)(Citation: Unit 42 Nokki Oct 2018)
G0067,S0355,(Citation: Unit 42 Nokki Oct 2018)
G0067,S0214,(Citation: FireEye APT37 Feb 2018)
G0067,S0215,(Citation: FireEye APT37 Feb 2018)
G0067,S0247,(Citation: Talos NavRAT May 2018)
G0067,S0216,(Citation: FireEye APT37 Feb 2018)
G0067,S0240,(Citation: Talos Group123)(Citation: Securelist ScarCruft May 2019)
G0067,S0217,(Citation: FireEye APT37 Feb 2018)
G0067,S0218,(Citation: FireEye APT37 Feb 2018)
G0067,S0219,(Citation: FireEye APT37 Feb 2018)
G0082,S0334,(Citation: FireEye APT38 Oct 2018)
G0082,S0593,(Citation: CISA AA20-239A BeagleBoyz August 2020)
G0082,S0376,(Citation: CISA AA20-239A BeagleBoyz August 2020)
G0082,S0607,(Citation: ESET Lazarus KillDisk April 2018)
G0082,S0002,(Citation: FireEye APT38 Oct 2018)
G0082,S0039,(Citation: FireEye APT38 Oct 2018)
G0087,S0073,(Citation: FireEye APT39 Jan 2019)
G0087,S0454,(Citation: Symantec Chafer Dec 2015)
G0087,S0488,(Citation: FireEye APT39 Jan 2019)(Citation: BitDefender Chafer May 2020)
G0087,S0459,(Citation: Unit 42 MechaFlounder March 2019)
G0087,S0002,(Citation: FireEye APT39 Jan 2019)(Citation: BitDefender Chafer May 2020)(Citation: Dark Reading APT39 JAN 2019)(Citation: Symantec Chafer February 2018)
G0087,S0590,(Citation: FireEye APT39 Jan 2019)
G0087,S0029,(Citation: FireEye APT39 Jan 2019)(Citation: BitDefender Chafer May 2020)(Citation: Symantec Chafer February 2018)
G0087,S0375,(Citation: Symantec Chafer Dec 2015)(Citation: Securelist Remexi Jan 2019)(Citation: Symantec Chafer February 2018)
G0087,S0005,(Citation: FireEye APT39 Jan 2019)(Citation: Dark Reading APT39 JAN 2019)
G0087,S0095,(Citation: FBI FLASH APT39 September 2020)
G0087,S0006,(Citation: Symantec Chafer February 2018)
G0096,S0073,(Citation: FireEye APT41 Aug 2019)
G0096,S0190,(Citation: FireEye APT41 March 2020)
G0096,S0069,(Citation: FireEye APT41 Aug 2019)
G0096,S0020,[APT41](https://attack.mitre.org/groups/G0096) used the `China Chopper` web shell as a persistence mechanism on compromised Microsoft Exchange servers.(Citation: apt41_dcsocytec_dec2022)(Citation: FireEye APT41 Aug 2019)
G0096,S0154,(Citation: FireEye APT41 March 2020)(Citation: Group IB APT 41 June 2021)
G0096,S1158,[DUSTPAN](https://attack.mitre.org/software/S1158) has been used by [APT41](https://attack.mitre.org/groups/G0096) in various campaigns since at least 2021.(Citation: Google Cloud APT41 2022)(Citation: Google Cloud APT41 2024)
G0096,S1159,[DUSTTRAP](https://attack.mitre.org/software/S1159) is used by [APT41](https://attack.mitre.org/groups/G0096).(Citation: Google Cloud APT41 2024)
G0096,S0021,(Citation: FireEye APT41 Aug 2019)
G0096,S0363,(Citation: Crowdstrike GTR2020 Mar 2020)
G0096,S0357,[APT41](https://attack.mitre.org/groups/G0096) used [Impacket](https://attack.mitre.org/software/S0357) to dump LSA secrets on one of the domain controllers in the victim network.(Citation: apt41_dcsocytec_dec2022)
G0096,S1051,(Citation: Mandiant APT41)
G0096,S0443,(Citation: FireEye MESSAGETAP October 2019)(Citation: Crowdstrike GTR2020 Mar 2020)
G0096,S0002,(Citation: FireEye APT41 Aug 2019)(Citation: Group IB APT 41 June 2021)
G0096,S0039,(Citation: FireEye APT41 Aug 2019)
G0096,S0097,(Citation: FireEye APT41 Aug 2019)(Citation: Group IB APT 41 June 2021)
G0096,S0013,[APT41](https://attack.mitre.org/groups/G0096) used a variant of [PlugX](https://attack.mitre.org/software/S0013) to connect to Windows and Linux systems via SSH and Samba/CIFS.(Citation: apt41_mandiant)(Citation: FireEye APT41 Aug 2019)
G0096,S0194,(Citation: FireEye APT41 Aug 2019)
G0096,S0112,(Citation: FireEye APT41 Aug 2019)
G0096,S0596,(Citation: FireEye APT41 Aug 2019)(Citation: Recorded Future RedEcho Feb 2021)
G0096,S0430,(Citation: Crowdstrike GTR2020 Mar 2020)
G0096,S0412,(Citation: FireEye APT41 Aug 2019)
G0096,S0160,(Citation: FireEye APT41 March 2020)
G0096,S0105,(Citation: Mandiant APT41)
G0096,S0095,(Citation: FireEye APT41 March 2020)
G0096,S0032,(Citation: FireEye APT41 Aug 2019)
G0096,S0100,(Citation: Group IB APT 41 June 2021)
G0096,S0104,(Citation: FireEye APT41 Aug 2019)
G0096,S0385,(Citation: FireEye APT41 Aug 2019)
G0096,S0006,(Citation: FireEye APT41 Aug 2019)
G0096,S0225,(Citation: Rostovcev APT41 2021)
G1023,S0002,(Citation: Mandiant Pulse Secure Update May 2021)
G1023,S0039,(Citation: Mandiant Pulse Secure Update May 2021)
G1023,S1109,(Citation: Mandiant Pulse Secure Zero-Day April 2021)
G1023,S1108,(Citation: Mandiant Pulse Secure Zero-Day April 2021)
G1023,S1050,(Citation: Secureworks BRONZE FLEETWOOD Profile)
G1023,S0012,(Citation: Mandiant Advanced Persistent Threats)
G1023,S1113,(Citation: Mandiant Pulse Secure Update May 2021)
G1023,S1110,(Citation: Mandiant Pulse Secure Zero-Day April 2021)(Citation: Mandiant Pulse Secure Update May 2021)
G1023,S1104,(Citation: Mandiant Pulse Secure Zero-Day April 2021)
G1023,S0007,(Citation: Secureworks BRONZE FLEETWOOD Profile)
G1023,S0057,(Citation: Mandiant Pulse Secure Update May 2021)
G1023,S0032,(Citation: Secureworks BRONZE FLEETWOOD Profile)
G1023,S0104,(Citation: Mandiant Pulse Secure Update May 2021)
G1030,S0073,"[Agrius](https://attack.mitre.org/groups/G1030) relies on web shells for persistent access post exploitation, with an emphasis on variants of [ASPXSpy](https://attack.mitre.org/software/S0073).(Citation: SentinelOne Agrius 2021)"
G1030,S1133,[Agrius](https://attack.mitre.org/groups/G1030) has used [Apostle](https://attack.mitre.org/software/S1133) as both a wiper and ransomware-like effects capability in intrusions.(Citation: SentinelOne Agrius 2021)
G1030,S1136,[BFG Agonizer](https://attack.mitre.org/software/S1136) has been used by [Agrius](https://attack.mitre.org/groups/G1030) for wiping operations.(Citation: Unit42 Agrius 2023)
G1030,S1134,[DEADWOOD](https://attack.mitre.org/software/S1134) has been used by [Agrius](https://attack.mitre.org/groups/G1030) in wiping operations.(Citation: SentinelOne Agrius 2021)
G1030,S1132,[Agrius](https://attack.mitre.org/groups/G1030) uses [IPsec Helper](https://attack.mitre.org/software/S1132) as a post-exploitation remote access tool framework.(Citation: SentinelOne Agrius 2021)
G1030,S0002,[Agrius](https://attack.mitre.org/groups/G1030) used [Mimikatz](https://attack.mitre.org/software/S0002) to dump credentials from LSASS memory.(Citation: Unit42 Agrius 2023)
G1030,S1137,[Moneybird](https://attack.mitre.org/software/S1137) is associated with ransomware operations launched by [Agrius](https://attack.mitre.org/groups/G1030).(Citation: CheckPoint Agrius 2023)
G1030,S1135,[MultiLayer Wiper](https://attack.mitre.org/software/S1135) is associated with wiping operations linked to [Agrius](https://attack.mitre.org/groups/G1030).(Citation: Unit42 Agrius 2023)
G1030,S0590,[Agrius](https://attack.mitre.org/groups/G1030) used [NBTscan](https://attack.mitre.org/software/S0590) to scan victim networks for existing and accessible hosts.(Citation: Unit42 Agrius 2023)
G0130,S0224,(Citation: Check Point Rocket Kitten)
G0130,S0225,(Citation: Check Point Rocket Kitten)
G1024,S0552,(Citation: Arctic Wolf Akira 2023)
G1024,S1129,(Citation: Kersten Akira 2023)
G1024,S0349,(Citation: Arctic Wolf Akira 2023)
G1024,S0002,(Citation: Arctic Wolf Akira 2023)
G1024,S0029,(Citation: Arctic Wolf Akira 2023) 
G1024,S1040,(Citation: Arctic Wolf Akira 2023)
G0138,S0433,(Citation: AhnLab Andariel Subgroup of Lazarus June 2018)
G0138,S0032,(Citation: AhnLab Andariel Subgroup of Lazarus June 2018)
G1007,S1027,(Citation: SentinelOne Aoqin Dragon June 2022)
G1007,S1026,(Citation: SentinelOne Aoqin Dragon June 2022)
G0143,S0154,(Citation: CrowdStrike AQUATIC PANDA December 2021)
G0143,S0596,[Aquatic Panda](https://attack.mitre.org/groups/G0143) used [ShadowPad](https://attack.mitre.org/software/S0596) as a remote access tool to victim environments.(Citation: Crowdstrike HuntReport 2022)
G0143,S0645,[Aquatic Panda](https://attack.mitre.org/groups/G0143) uses [Wevtutil](https://attack.mitre.org/software/S0645) to extract Windows security event log data from victim machines.(Citation: Crowdstrike HuntReport 2022)
G0143,S0430,[Aquatic Panda](https://attack.mitre.org/groups/G0143) used [Winnti for Linux](https://attack.mitre.org/software/S0430) for access to victim Linux hosts during intrusions(Citation: Crowdstrike HuntReport 2022).
G0143,S0141,[Aquatic Panda](https://attack.mitre.org/groups/G0143) used [Winnti for Windows](https://attack.mitre.org/software/S0141) for persistent access to Windows victims.(Citation: Crowdstrike HuntReport 2022)
G0143,S0385,(Citation: CrowdStrike AQUATIC PANDA December 2021)
G0001,S0021,(Citation: Novetta-Axiom)(Citation: Cisco Group 72)
G0001,S0009,(Citation: Novetta-Axiom)(Citation: Cisco Group 72)
G0001,S0203,(Citation: Novetta-Axiom)(Citation: Cisco Group 72)
G0001,S0013,(Citation: Cisco Group 72)(Citation: Novetta-Axiom)
G0001,S0012,(Citation: Cisco Group 72)(Citation: Novetta-Axiom)
G0001,S0672,(Citation: Novetta-Axiom)
G0001,S0412,(Citation: Talos ZxShell Oct 2014)(Citation: Cisco Group 72)
G0001,S0032,(Citation: Cisco Group 72)(Citation: Novetta-Axiom)
G1002,S1013,(Citation: Cisco Talos Bitter Bangladesh May 2022)
G0060,S0469,(Citation: Trend Micro Tick November 2019)
G0060,S0473,(Citation: Trend Micro Tick November 2019)
G0060,S0470,(Citation: Trend Micro Tick November 2019)
G0060,S0187,(Citation: Trend Micro Daserf Nov 2017)(Citation: Symantec Tick Apr 2016)
G0060,S0002,(Citation: Secureworks BRONZE BUTLER Oct 2017)(Citation: Symantec Tick Apr 2016)(Citation: Trend Micro Tick November 2019)
G0060,S0039,(Citation: Secureworks BRONZE BUTLER Oct 2017)
G0060,S0596,(Citation: Recorded Future RedEcho Feb 2021)
G0060,S0005,(Citation: Secureworks BRONZE BUTLER Oct 2017)(Citation: Symantec Tick Apr 2016)
G0060,S0110,(Citation: Secureworks BRONZE BUTLER Oct 2017)
G0060,S0471,(Citation: Trend Micro Tick November 2019)
G0060,S0106,(Citation: Secureworks BRONZE BUTLER Oct 2017)
G0060,S0472,(Citation: Trend Micro Tick November 2019)
G0060,S0008,(Citation: Secureworks BRONZE BUTLER Oct 2017)(Citation: Symantec Tick Apr 2016)
G0060,S0111,(Citation: Secureworks BRONZE BUTLER Oct 2017)
G0135,S0020,(Citation: ESET BackdoorDiplomacy Jun 2021)
G0135,S0002,(Citation: ESET BackdoorDiplomacy Jun 2021)
G0135,S0590,(Citation: ESET BackdoorDiplomacy Jun 2021)
G0135,S0262,(Citation: ESET BackdoorDiplomacy Jun 2021)
G0135,S0647,(Citation: ESET BackdoorDiplomacy Jun 2021)
G0098,S0696,(Citation: NTT Security Flagpro new December 2021)
G0098,S0437,(Citation: TrendMicro BlackTech June 2017)(Citation: Symantec Palmerworm Sep 2020)
G0098,S0435,(Citation: TrendMicro BlackTech June 2017)(Citation: JPCert PLEAD Downloader June 2018)(Citation: Trend Micro Waterbear December 2019)(Citation: Symantec Palmerworm Sep 2020)
G0098,S0029,(Citation: Symantec Palmerworm Sep 2020)
G0098,S0436,(Citation: JPCert TSCookie March 2018)
G0098,S0579,(Citation: Trend Micro Waterbear December 2019)
G0108,S1144,(Citation: RedCanary Mockingbird May 2020)
G0108,S0002,(Citation: RedCanary Mockingbird May 2020)
G1012,S1152,[IMAPLoader](https://attack.mitre.org/software/S1152) was deployed by [CURIUM](https://attack.mitre.org/groups/G1012) as a post-exploitation payload from strategic website compromise.(Citation: PWC Yellow Liderc 2023)
G0008,S0030,(Citation: Kaspersky Carbanak)
G0008,S0002,(Citation: Kaspersky Carbanak)
G0008,S0029,(Citation: Kaspersky Carbanak)
G0008,S0108,(Citation: Group-IB Anunak)
G0114,S0521,(Citation: Cycraft Chimera April 2020)
G0114,S0154,(Citation: Cycraft Chimera April 2020)(Citation: NCC Group Chimera January 2021)
G0114,S0002,(Citation: Cycraft Chimera April 2020)(Citation: NCC Group Chimera January 2021)
G0114,S0039,(Citation: NCC Group Chimera January 2021)
G0114,S0029,(Citation: NCC Group Chimera January 2021)
G0114,S0404,(Citation: NCC Group Chimera January 2021)
G1021,S1096,(Citation: Sygnia Emperor Dragonfly October 2022)(Citation: Trend Micro Cheerscrypt May 2022)
G1021,S0154,(Citation: Microsoft Ransomware as a Service)(Citation: Dell SecureWorks BRONZE STARLIGHT Profile)
G1021,S1097,(Citation: SecureWorks BRONZE STARLIGHT Ransomware Operations June 2022)(Citation: Dell SecureWorks BRONZE STARLIGHT Profile)
G1021,S0357,(Citation: Microsoft Ransomware as a Service)(Citation: Sygnia Emperor Dragonfly October 2022)
G1021,S0664, (Citation: Microsoft Ransomware as a Service)(Citation: SecureWorks BRONZE STARLIGHT Ransomware Operations June 2022)(Citation: Sygnia Emperor Dragonfly October 2022)(Citation: Dell SecureWorks BRONZE STARLIGHT Profile)
G1021,S0013,(Citation: Dell SecureWorks BRONZE STARLIGHT Profile)
G1021,S1040,"(Citation: Sygnia Emperor Dragonfly October 2022)
"
G1021,S0633, (Citation: Microsoft Ransomware as a Service)
G0003,S0002,(Citation: Cylance Cleaver)
G0003,S0056,(Citation: Cylance Cleaver)
G0003,S0029,(Citation: Cylance Cleaver)
G0003,S0004,(Citation: Cylance Cleaver)
G0080,S0154,(Citation: Talos Cobalt Group July 2018)(Citation: PTSecurity Cobalt Group Aug 2017)(Citation: Group IB Cobalt Aug 2017)(Citation: Proofpoint Cobalt June 2017) (Citation: RiskIQ Cobalt Nov 2017)(Citation: RiskIQ Cobalt Jan 2018)(Citation: Crowdstrike Global Threat Report Feb 2018)(Citation: TrendMicro Cobalt Group Nov 2017)
G0080,S0002,(Citation: PTSecurity Cobalt Group Aug 2017)(Citation: PTSecurity Cobalt Dec 2016)(Citation: Group IB Cobalt Aug 2017)
G0080,S0284,(Citation: Talos Cobalt Group July 2018)(Citation: Crowdstrike GTR2020 Mar 2020)
G0080,S0029,(Citation: PTSecurity Cobalt Group Aug 2017)(Citation: Group IB Cobalt Aug 2017)
G0080,S0195,(Citation: PTSecurity Cobalt Dec 2016)
G0080,S0646,(Citation: Secureworks GOLD KINGSWOOD September 2018)
G0142,S0670,(Citation: Check Point Warzone Feb 2020)(Citation: Uptycs Confucius APT Jan 2021)
G0052,S0154,(Citation: ClearSky Wilted Tulip July 2017)
G0052,S0363,(Citation: ClearSky Wilted Tulip July 2017)
G0052,S0167,(Citation: ClearSky Wilted Tulip July 2017)
