source ID,target ID,mapping description
C0017,T1016,"During [C0017](https://attack.mitre.org/campaigns/C0017), [APT41](https://attack.mitre.org/groups/G0096) used `cmd.exe /c ping %userdomain%` for discovery.(Citation: Mandiant APT41)"
C0017,T1033,"During [C0017](https://attack.mitre.org/campaigns/C0017), [APT41](https://attack.mitre.org/groups/G0096) used `whoami` to gather information from victim machines.(Citation: Mandiant APT41)"
C0017,T1102,"During [C0017](https://attack.mitre.org/campaigns/C0017), [APT41](https://attack.mitre.org/groups/G0096) used the Cloudflare services for C2 communications.(Citation: Mandiant APT41)"
C0018,T1486,"During [C0018](https://attack.mitre.org/campaigns/C0018), the threat actors used [AvosLocker](https://attack.mitre.org/software/S1053) ransomware to encrypt files on the compromised network.(Citation: Cisco Talos Avos Jun 2022)(Citation: Costa AvosLocker May 2022)"
C0018,T1190,"During [C0018](https://attack.mitre.org/campaigns/C0018), the threat actors exploited VMWare Horizon Unified Access Gateways that were vulnerable to several Log4Shell vulnerabilities, including CVE-2021-44228, CVE-2021-45046, CVE-2021-45105, and CVE-2021-44832.(Citation: Cisco Talos Avos Jun 2022)"
C0018,T1105,"During [C0018](https://attack.mitre.org/campaigns/C0018), the threat actors downloaded additional tools, such as [Mimikatz](https://attack.mitre.org/software/S0002) and [Sliver](https://attack.mitre.org/software/S0633), as well as [Cobalt Strike](https://attack.mitre.org/software/S0154) and [AvosLocker](https://attack.mitre.org/software/S1053) ransomware onto the victim network.(Citation: Cisco Talos Avos Jun 2022)(Citation: Costa AvosLocker May 2022)"
C0018,T1570,"During [C0018](https://attack.mitre.org/campaigns/C0018), the threat actors transferred the SoftPerfect Network Scanner and other tools to machines in the network using AnyDesk and PDQ Deploy.(Citation: Cisco Talos Avos Jun 2022)(Citation: Costa AvosLocker May 2022)"
C0018,T1036,"During [C0018](https://attack.mitre.org/campaigns/C0018), [AvosLocker](https://attack.mitre.org/software/S1053) was disguised using the victim company name as the filename.(Citation: Cisco Talos Avos Jun 2022)"
C0018,T1046,"During [C0018](https://attack.mitre.org/campaigns/C0018), the threat actors used the SoftPerfect Network Scanner for network scanning.(Citation: Cisco Talos Avos Jun 2022)"
C0018,T1571,"During [C0018](https://attack.mitre.org/campaigns/C0018), the threat actors opened a variety of ports, including ports 28035, 32467, 41578, and 46892, to establish RDP connections.(Citation: Costa AvosLocker May 2022)"
C0018,T1219,"During [C0018](https://attack.mitre.org/campaigns/C0018), the threat actors used AnyDesk to transfer tools between systems.(Citation: Cisco Talos Avos Jun 2022)(Citation: Costa AvosLocker May 2022)"
C0018,T1072,"During [C0018](https://attack.mitre.org/campaigns/C0018), the threat actors used PDQ Deploy to move [AvosLocker](https://attack.mitre.org/software/S1053) and tools across the network.(Citation: Cisco Talos Avos Jun 2022)"
C0018,T1016,"During [C0018](https://attack.mitre.org/campaigns/C0018), the threat actors ran `nslookup` and Advanced IP Scanner on the target network.(Citation: Costa AvosLocker May 2022)"
C0018,T1033,"During [C0018](https://attack.mitre.org/campaigns/C0018), the threat actors collected `whoami` information via PowerShell scripts.(Citation: Costa AvosLocker May 2022)"
C0018,T1047,"During [C0018](https://attack.mitre.org/campaigns/C0018), the threat actors used WMIC to modify administrative settings on both a local and a remote host, likely as part of the first stages for their lateral movement; they also used WMI Provider Host (`wmiprvse.exe`) to execute a variety of encoded PowerShell scripts using the `DownloadString` method.(Citation: Cisco Talos Avos Jun 2022)(Citation: Costa AvosLocker May 2022)"
C0021,T1140,"During [C0021](https://attack.mitre.org/campaigns/C0021), the threat actors deobfuscated encoded PowerShell commands including use of the specific string `'FromBase'+0x40+'String'`, in place of `FromBase64String` which is normally used to decode base64.(Citation: FireEye APT29 Nov 2018)(Citation: Microsoft Unidentified Dec 2018)"
C0021,T1105,"During [C0021](https://attack.mitre.org/campaigns/C0021), the threat actors downloaded additional tools and files onto victim machines.(Citation: Microsoft Unidentified Dec 2018)(Citation: FireEye APT29 Nov 2018) "
C0021,T1095,"During [C0021](https://attack.mitre.org/campaigns/C0021), the threat actors used TCP for some C2 communications.(Citation: FireEye APT29 Nov 2018)"
C0026,T1030,"During [C0026](https://attack.mitre.org/campaigns/C0026), the threat actors split encrypted archives containing stolen files and information into 3MB parts prior to exfiltration.(Citation: Mandiant Suspected Turla Campaign February 2023)"
C0026,T1005,"During [C0026](https://attack.mitre.org/campaigns/C0026), the threat actors collected documents from compromised hosts.(Citation: Mandiant Suspected Turla Campaign February 2023)"
C0026,T1568,"During [C0026](https://attack.mitre.org/campaigns/C0026), the threat actors re-registered a ClouDNS dynamic DNS subdomain which was previously used by [ANDROMEDA](https://attack.mitre.org/software/S1074).(Citation: Mandiant Suspected Turla Campaign February 2023)"
C0026,T1105,"During [C0026](https://attack.mitre.org/campaigns/C0026), the threat actors downloaded malicious payloads onto select compromised hosts.(Citation: Mandiant Suspected Turla Campaign February 2023)"
C0027,T1530,"During [C0027](https://attack.mitre.org/campaigns/C0027), [Scattered Spider](https://attack.mitre.org/groups/G1015) accessed victim OneDrive environments to search for VPN and MFA enrollment information, help desk instructions, and new hire guides.(Citation: Crowdstrike TELCO BPO Campaign December 2022)"
C0027,T1190,"During [C0027](https://attack.mitre.org/campaigns/C0027), [Scattered Spider](https://attack.mitre.org/groups/G1015) exploited CVE-2021-35464 in the ForgeRock Open Access Management (OpenAM) application server to gain initial access.(Citation: Crowdstrike TELCO BPO Campaign December 2022)"
C0027,T1133,"During [C0027](https://attack.mitre.org/campaigns/C0027), [Scattered Spider](https://attack.mitre.org/groups/G1015) used Citrix and VPNs to persist in compromised environments.(Citation: Crowdstrike TELCO BPO Campaign December 2022)"
C0027,T1656,"During [C0027](https://attack.mitre.org/campaigns/C0027), [Scattered Spider](https://attack.mitre.org/groups/G1015) impersonated legitimate IT personnel in phone calls and text messages either to direct victims to a credential harvesting site or getting victims to run commercial remote monitoring and management (RMM) tools.(Citation: Crowdstrike TELCO BPO Campaign December 2022)"
C0027,T1105,"During [C0027](https://attack.mitre.org/campaigns/C0027), [Scattered Spider](https://attack.mitre.org/groups/G1015) downloaded tools using victim organization systems.(Citation: Crowdstrike TELCO BPO Campaign December 2022)"
C0027,T1621,"During [C0027](https://attack.mitre.org/campaigns/C0027), [Scattered Spider](https://attack.mitre.org/groups/G1015) attempted to gain access by continuously sending MFA messages to the victim until they accept the MFA push challenge.(Citation: Crowdstrike TELCO BPO Campaign December 2022)"
C0027,T1046,"During [C0027](https://attack.mitre.org/campaigns/C0027), used RustScan to scan for open ports on targeted ESXi appliances.(Citation: Crowdstrike TELCO BPO Campaign December 2022)"
C0027,T1572,"During [C0027](https://attack.mitre.org/campaigns/C0027), [Scattered Spider](https://attack.mitre.org/groups/G1015) used SSH tunneling in targeted environments.(Citation: Crowdstrike TELCO BPO Campaign December 2022)"
C0027,T1090,"During [C0027](https://attack.mitre.org/campaigns/C0027), [Scattered Spider](https://attack.mitre.org/groups/G1015) installed the open-source rsocx reverse proxy tool on a targeted ESXi appliance.(Citation: Crowdstrike TELCO BPO Campaign December 2022)"
C0027,T1219,"During [C0027](https://attack.mitre.org/campaigns/C0027), [Scattered Spider](https://attack.mitre.org/groups/G1015) directed victims to run remote monitoring and management (RMM) tools.(Citation: Crowdstrike TELCO BPO Campaign December 2022)"
C0027,T1102,"During [C0027](https://attack.mitre.org/campaigns/C0027), [Scattered Spider](https://attack.mitre.org/groups/G1015) downloaded tools from sites including file.io, GitHub, and paste.ee.(Citation: Crowdstrike TELCO BPO Campaign December 2022)"
C0027,T1047,"During [C0027](https://attack.mitre.org/campaigns/C0027), [Scattered Spider](https://attack.mitre.org/groups/G1015) used Windows Management Instrumentation (WMI) to move laterally via [Impacket](https://attack.mitre.org/software/S0357).(Citation: Crowdstrike TELCO BPO Campaign December 2022)"
C0032,T1133,"During the [C0032](https://attack.mitre.org/campaigns/C0032) campaign, [TEMP.Veles](https://attack.mitre.org/groups/G0088) used VPN access to persist in the victim environment.(Citation: FireEye TRITON 2019)"
C0032,T1571,"During the [C0032](https://attack.mitre.org/campaigns/C0032) campaign, [TEMP.Veles](https://attack.mitre.org/groups/G0088) used port-protocol mismatches on ports such as 443, 4444, 8531, and 50501 during C2.(Citation: FireEye TRITON 2019)"
C0032,T1572,"During the [C0032](https://attack.mitre.org/campaigns/C0032) campaign, [TEMP.Veles](https://attack.mitre.org/groups/G0088) used encrypted SSH-based PLINK tunnels to transfer tools and enable RDP connections throughout the environment.(Citation: FireEye TRITON 2019)"
C0032,T1078,"During the [C0032](https://attack.mitre.org/campaigns/C0032) campaign, [TEMP.Veles](https://attack.mitre.org/groups/G0088) used compromised VPN accounts.(Citation: FireEye TRITON 2019)"
C0004,T1005,"During [CostaRicto](https://attack.mitre.org/campaigns/C0004), the threat actors collected data and files from compromised networks.(Citation: BlackBerry CostaRicto November 2020)"
C0004,T1133,"During [CostaRicto](https://attack.mitre.org/campaigns/C0004), the threat actors set up remote tunneling using an SSH tool to maintain access to a compromised environment.(Citation: BlackBerry CostaRicto November 2020)"
C0004,T1105,"During [CostaRicto](https://attack.mitre.org/campaigns/C0004), the threat actors downloaded malware and tools onto a compromised host.(Citation: BlackBerry CostaRicto November 2020)"
C0004,T1046,"During [CostaRicto](https://attack.mitre.org/campaigns/C0004), the threat actors employed nmap and pscan to scan target environments.(Citation: BlackBerry CostaRicto November 2020) "
C0004,T1572,"During [CostaRicto](https://attack.mitre.org/campaigns/C0004), the threat actors set up remote SSH tunneling into the victim's environment from a malicious domain.(Citation: BlackBerry CostaRicto November 2020) "
C0029,T1059,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors used Perl scripts to enable the deployment of the THINSPOOL shell script dropper and for enumerating host data.(Citation: Mandiant Cutting Edge Part 2 January 2024)(Citation: Mandiant Cutting Edge January 2024)"
C0029,T1554,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors trojanized legitimate files in Ivanti Connect Secure appliances with malicious code.(Citation: Mandiant Cutting Edge January 2024)(Citation: Volexity Ivanti Zero-Day Exploitation January 2024)(Citation: Mandiant Cutting Edge Part 2 January 2024)"
C0029,T1005,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors stole the running configuration and cache data from targeted Ivanti Connect Secure VPNs.(Citation: Volexity Ivanti Zero-Day Exploitation January 2024)(Citation: Mandiant Cutting Edge Part 2 January 2024)"
C0029,T1190,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors exploited CVE-2023-46805 and CVE-2024-21887 in Ivanti Connect Secure VPN appliances to enable authentication bypass and command injection. A server-side request forgery (SSRF) vulnerability, CVE-2024-21893, was identified later and used to bypass mitigations for the initial two vulnerabilities by chaining with CVE-2024-21887.(Citation: Mandiant Cutting Edge January 2024)(Citation: Volexity Ivanti Zero-Day Exploitation January 2024)(Citation: Volexity Ivanti Global Exploitation January 2024)(Citation: Mandiant Cutting Edge Part 2 January 2024)(Citation: Mandiant Cutting Edge Part 3 February 2024)"
C0029,T1070,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors cleared logs to remove traces of their activity and restored compromised systems to a clean state to bypass manufacturer mitigations for CVE-2023-46805 and CVE-2024-21887.(Citation: Mandiant Cutting Edge Part 2 January 2024)(Citation: Volexity Ivanti Zero-Day Exploitation January 2024)"
C0029,T1105,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors leveraged exploits to download remote files to Ivanti Connect Secure VPNs.(Citation: Volexity Ivanti Zero-Day Exploitation January 2024)"
C0029,T1095,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors used the Unix socket and a reverse TCP shell for C2 communications.(Citation: Mandiant Cutting Edge Part 3 February 2024)"
C0029,T1055,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors used malicious SparkGateway plugins to inject shared objects into web process memory on compromised Ivanti Secure Connect VPNs to enable deployment of backdoors.(Citation: Mandiant Cutting Edge Part 3 February 2024)"
C0029,T1572,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors used Iodine to tunnel IPv4 traffic over DNS.(Citation: Mandiant Cutting Edge Part 2 January 2024)"
C0029,T1594,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors peformed reconnaissance of victims' internal websites via proxied connections.(Citation: Volexity Ivanti Zero-Day Exploitation January 2024)"
C0029,T1082,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors used the ENUM4LINUX Perl script for discovery on Windows and Samba hosts.(Citation: Mandiant Cutting Edge Part 2 January 2024)"
C0029,T1205,"During [Cutting Edge](https://attack.mitre.org/campaigns/C0029), threat actors sent a magic 48-byte sequence to enable the PITSOCK backdoor to communicate via the `/tmp/clientsDownload.sock` socket.(Citation: Mandiant Cutting Edge Part 3 February 2024)"
C0001,T1119,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors used [Empire](https://attack.mitre.org/software/S0363) to automatically gather the username, domain name, machine name, and other system information.(Citation: Talos Frankenstein June 2019)"
C0001,T1020,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors collected information via [Empire](https://attack.mitre.org/software/S0363), which was automatically sent back to the adversary's C2.(Citation: Talos Frankenstein June 2019)"
C0001,T1005,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors used [Empire](https://attack.mitre.org/software/S0363) to gather various local system information.(Citation: Talos Frankenstein June 2019)"
C0001,T1140,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors deobfuscated Base64-encoded commands following the execution of a malicious script, which revealed a small script designed to obtain an additional payload.(Citation: Talos Frankenstein June 2019)"
C0001,T1041,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors collected information via [Empire](https://attack.mitre.org/software/S0363), which sent the data back to the adversary's C2.(Citation: Talos Frankenstein June 2019)"
C0001,T1203,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors exploited CVE-2017-11882 to execute code on the victim's machine.(Citation: Talos Frankenstein June 2019)"
C0001,T1105,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors downloaded files and tools onto a victim machine.(Citation: Talos Frankenstein June 2019)"
C0001,T1057,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors used [Empire](https://attack.mitre.org/software/S0363) to obtain a list of all running processes.(Citation: Talos Frankenstein June 2019)"
C0001,T1082,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors used [Empire](https://attack.mitre.org/software/S0363) to obtain the compromised machine's name.(Citation: Talos Frankenstein June 2019)"
C0001,T1016,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors used [Empire](https://attack.mitre.org/software/S0363) to find the public IP address of a compromised system.(Citation: Talos Frankenstein June 2019)"
C0001,T1033,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors used [Empire](https://attack.mitre.org/software/S0363) to enumerate hosts and gather username, machine name, and administrative permissions information.(Citation: Talos Frankenstein June 2019)"
C0001,T1221,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors used trojanized documents that retrieved remote templates from an adversary-controlled website.(Citation: Talos Frankenstein June 2019)"
C0001,T1047,"During [Frankenstein](https://attack.mitre.org/campaigns/C0001), the threat actors used WMI queries to check if various security applications were running as well as to determine the operating system version.(Citation: Talos Frankenstein June 2019)"
